,Unnamed: 0,song_id,song_name,album,artist,duration(ms),release_date,acousticness,danceability,energy,insturmentalness,key,liveness,loudness,mode,spechiness,tempo,time_signature,valence,popularity,binary_popularity
117,17,7di15QVnLaGFP8TZ14GtmK,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": II. Romanze","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,324116,2009-07-16,0.758,0.238,0.0908,0.854,0,0.0782,-16.41,1,0.0452,78.207,4,0.168,14,0
118,18,262dNfumWroIA8hkBbXtkn,"Lyric Pieces, Book II, Op. 38: No. 7, Waltz",Enfleurage,Arseniy Gusev,74793,2023-04-26,0.995,0.394,0.0132,0.955,4,0.0877,-35.544,0,0.0541,137.743,4,0.253,44,0
119,19,2mQWMTbWoEmqUVKAkW1Bxv,Méditation from Thaïs (arr. for violin & harp),Rose Garden,Lily Honigberg,294263,2023-06-22,0.914,0.142,0.182,0.0772,4,0.0979,-14.738,0,0.0426,81.565,5,0.0955,42,0
120,20,4NhuGX3w3HxYEbI1WMmws2,"Two Pieces, Op. 47: 1. Lotus Land","Two Pieces, Op. 47: 1. Lotus Land",Cyril Scott,307411,2023-03-28,0.986,0.384,0.0215,0.948,3,0.105,-26.477,0,0.0469,68.027,3,0.0358,46,0
121,21,3Oiebo5OzKkc51CIjTKjz6,"Le tombeau de Couperin, M. 68: III. Forlane",Enfleurage,Arseniy Gusev,465279,2023-04-26,0.991,0.424,0.0453,0.943,4,0.132,-31.189,0,0.0341,67.343,4,0.0822,44,0
122,22,4fCgUwtcBQJycmvgeDU4tn,"La plus que lente, L. 121 (arr. for violin & harp)",Rose Garden,Lily Honigberg,259272,2023-06-22,0.959,0.284,0.177,0.0177,7,0.0785,-14.528,1,0.0454,129.415,5,0.124,46,0
123,23,0TRCcuh52NGAygNk4bcFtX,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": IV. Rondo (Allegro)","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,207677,2009-07-16,0.921,0.385,0.352,0.852,7,0.326,-11.71,1,0.0305,101.672,4,0.453,12,0
124,24,7elGa98KXTWCCkvbHVjMs3,"Concerto No. 1 in E Major, Op. 8, RV 269, “La primavera” (Spring) : I. Allegro",Vivaldi: The Four Seasons,Antonio Vivaldi,191544,2009-07-01,0.829,0.478,0.218,0.785,4,0.344,-10.728,1,0.0343,106.773,4,0.313,46,0
125,25,3Ss4rS0PNDuR6cIRVQRX1h,Morceau de concours,Rose Garden,Lily Honigberg,82449,2023-06-22,0.922,0.192,0.189,0.159,9,0.109,-15.411,1,0.0396,87.171,4,0.193,41,0
126,26,4tFZ9Tz72TgtjsnuKxHhD3,Act I: Che gelida manina,The Toast of Hollywood,Mario Lanza,299160,2013-08-23,0.97,0.152,0.409,0.000495,8,0.366,-8.019,1,0.0386,57.39,3,0.0855,38,0
127,27,0U45AuIBSdtlQw9wmyliPv,"Brandenburg Concerto No. 3 in G Major, BWV 1048: I. Allegro Moderato",The Glory of Bach,Johann Sebastian Bach,399431,2010-03-21,0.84,0.414,0.317,0.895,7,0.128,-11.701,1,0.0368,84.458,4,0.444,44,0
128,28,2r8oNeRBsSlXG6LiNwMbyw,Symphony No. 40 In G Minor I. Allegro K550,Mozart Allegro,Various Artists,426171,2010,0.943,0.348,0.307,0.943,7,0.115,-13.204,0,0.033,114.611,4,0.19,49,0
129,29,02YsxRqkJjhcbkncKW9qaz,"The Well-Tempered Clavier, Book 1: Prelude in C Major, BWV 846","The Well-Tempered Clavier, Book 1: Prelude in C Major, BWV 846",Johann Sebastian Bach,139245,2023-02-17,0.995,0.37,0.0538,0.936,0,0.0935,-32.321,1,0.0433,126.337,4,0.673,46,0
130,30,1treoq2Y94f9neI4M86ICo,Gymnopédie No.2,Gymnopédies,Erik Satie,171550,2023-06-16,0.993,0.507,0.00354,0.958,5,0.0976,-32.884,1,0.0463,72.566,3,0.206,44,0
131,31,7FsksSVGUecef3IeSPEjp9,"Pavane pour une infante défunte, M. 19",Enfleurage,Arseniy Gusev,389177,2023-04-26,0.989,0.438,0.00573,0.953,4,0.0792,-32.085,0,0.0498,102.927,4,0.0931,44,0
132,32,6dV3seYcDxTrYz8Mwb85gq,"Cantata, BWV 208 ""Sheep May Safely Graze""",The Glory of Bach,Johann Sebastian Bach,187018,2010-03-21,0.949,0.235,0.261,0.504,10,0.113,-13.699,1,0.0438,115.376,4,0.283,42,0
133,33,2I32YvCQa04JV02VkAwfzz,Trois morceaux pour piano: II. D'un jardin clair,Enfleurage,Arseniy Gusev,140027,2023-04-26,0.981,0.425,0.0127,0.968,11,0.0982,-28.062,1,0.0445,95.725,4,0.087,42,0
134,34,4sueBN15eHYAQvys4Kfl8T,"Waltz in A-Flat Major, Op. 39 No. 15","16 Waltzes, Op. 39 - No. 15 in A-Flat Major",Johannes Brahms,57246,2023-05-11,0.987,0.385,0.0656,0.951,8,0.103,-24.516,0,0.0626,64.886,3,0.349,45,0
135,35,2jx4Pfe2kOuvBkI6MTQX1Z,"Beethoven Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio Un Poco Mosso",Mythical Horizons,The City of Prague Philharmonic Orchestra,457156,2023-06-29,0.961,0.209,0.113,0.95,11,0.109,-18.233,1,0.033,88.013,4,0.0693,43,0
136,36,443XgjmyEKbR8gpB6d3jZX,"Cello Suite No. 3 in C Major, BWV 1009: V. Menuetts I & II",The Glory of Bach,Johann Sebastian Bach,197480,2010-03-21,0.969,0.373,0.146,0.398,7,0.128,-11.861,1,0.0354,74.963,4,0.425,41,0
137,37,7ebh8dWQvhcRyRsBTKAupx,Preludio No. 5,An Idea,Andrés Madariaga,111330,2022-10-22,0.989,0.615,0.0522,0.885,4,0.0987,-19.609,1,0.0808,109.635,4,0.157,43,0
138,38,4iUUaHdSFLAFfQIDa6hEFu,"Cantata, BWV 147: Jesu, Joy of Man's Desiring",The Glory of Bach,Johann Sebastian Bach,193449,2010-03-21,0.935,0.155,0.267,0.906,7,0.11,-11.511,1,0.0344,68.273,3,0.196,40,0
139,39,40iOWrQVqqUXVdHdYq83PA,Emerald Sky (Cielo Esmeralda),Emerald Sky (Cielo Esmeralda),Julián Fueyo,253149,2023-06-28,0.988,0.349,0.0305,0.935,7,0.131,-28.11,1,0.0369,123.935,4,0.136,43,0
140,40,6Tqamq9lH8Axp5A0R19yRD,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,356249,2009-07-16,0.927,0.499,0.289,0.949,7,0.0815,-10.849,1,0.0373,133.221,4,0.428,17,0
141,41,24LdPJaZBaAxeXb2oRptZ5,"Lyric Pieces Book V, Op. 54: 4. Notturno",Enfleurage,Arseniy Gusev,226568,2023-04-26,0.97,0.343,0.0587,0.942,0,0.104,-30.079,1,0.0503,68.563,1,0.0435,42,0
142,42,0gvtmhlBS4wMwDogJrohPf,"Wachet auf, ruft uns die Stimme, BWV 645 ('Sleepers, Awake')",The Glory of Bach,Johann Sebastian Bach,275717,2010-03-21,0.675,0.387,0.0445,0.884,3,0.175,-23.147,1,0.0303,67.45,4,0.184,39,0
143,43,5RQ1AwwWh8Iyy2czVuKNeG,"Symphony No. 40 in G Minor, K. 550: I. Molto Allegro","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,426171,2009-07-16,0.943,0.348,0.307,0.943,7,0.115,-13.204,0,0.033,114.61,4,0.19,17,0
144,44,4U2W6gRK3WXhhOwXHj9dAp,"Préludes / Book 1, L.117: VIII. La fille aux cheveux de lin (Arr. for Harp)",The Girl with the Flaxen Hair,Claude Debussy,151869,2023-07-05,0.992,0.383,0.00324,0.904,3,0.0528,-38.898,0,0.0565,109.32,1,0.0392,41,0
145,45,19kj3m6LmRlcq5cAo9MCLR,"Orchestral Suite No. 1 in C Major, BWV 1066: I. Overture",The Glory of Bach,Johann Sebastian Bach,432591,2010-03-21,0.893,0.188,0.47,0.926,9,0.108,-8.997,0,0.031,90.868,4,0.396,39,0
146,46,6lNbgdP1illBUjS6blblS2,"Concerto No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): II. Largo",Vivaldi: The Four Seasons,Antonio Vivaldi,124641,2009-07-01,0.291,0.169,0.276,0.0729,10,0.225,-12.483,1,0.0359,147.888,4,0.218,40,0
147,47,6AGA4j46aZkdKmH8m40uFi,"Concerto in D Minor, BWV 974: II. Adagio","J.S. Bach: Concerto in D Minor, BWV 974: II. Adagio",Johann Sebastian Bach,209230,2023-03-09,0.995,0.497,0.041,0.956,2,0.119,-28.093,0,0.0341,76.065,4,0.0399,41,0
148,48,52c4CNbieur0mzK51HsY6e,"Brandenburg Concerto No. 3 in G Major, BWV 1048: III. Allegro",The Glory of Bach,Johann Sebastian Bach,367097,2010-03-21,0.818,0.4,0.464,0.892,7,0.12,-11.478,1,0.0346,96.461,3,0.597,39,0
149,49,7f6dTUV3qkoRw3ivPhvS63,"Symphony No. 40 in G Minor, K. 550: II. Andante","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,430924,2009-07-16,0.977,0.335,0.0374,0.875,3,0.157,-17.5,1,0.0383,105.574,3,0.0563,39,0
150,50,0s29C0FZgiNTwvXO6VWtyf,"Concerto No. 3 in F Mmajor, Op. 8, RV 293, “L’autunno” (Autumn): III. Allegro",Vivaldi: The Four Seasons,Antonio Vivaldi,212558,2009-07-01,0.879,0.485,0.155,0.801,0,0.138,-13.884,1,0.0366,139.523,3,0.265,40,0
151,51,19qFsnQbUK8UeH0600tVBu,Endecha y Oremus,An Idea,Andrés Madariaga,140291,2022-10-22,0.991,0.57,0.0226,0.911,2,0.132,-21.319,0,0.0937,132.677,4,0.296,39,0
152,52,5LNvuMXFggkLMennaC0WhE,"Concerto No. 1 in E Major, Op. 8, RV 269, “La primavera” (Spring) : III. Allegro",Vivaldi: The Four Seasons,Antonio Vivaldi,241463,2009-07-01,0.774,0.282,0.231,0.575,4,0.212,-10.007,1,0.0331,98.292,4,0.207,39,0
153,53,5PtSjUpN1hp7dzAwBaFxcY,"Orchestral Suite No. 1 in C Major, BWV 1066: IV. Forlane",The Glory of Bach,Johann Sebastian Bach,146523,2010-03-21,0.954,0.201,0.285,0.953,0,0.0675,-10.389,1,0.0379,82.878,4,0.365,37,0
154,54,2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",Tchaikovsky: Swan Lake,Pyotr Ilyich Tchaikovsky,166866,1976-01-01,0.911,0.136,0.164,0.916,4,0.109,-18.756,0,0.0364,58.303,4,0.071,69,0
155,55,1H13qxYSSuQbvUeMULo7PG,Tifa's Theme (Final Fantasy - Piano Version),Tifa's Theme (Final Fantasy - Piano Version),Adriano Spampanato,322380,2023-05-07,0.993,0.311,0.0201,0.953,5,0.09,-30.327,1,0.0533,73.566,3,0.141,41,0
156,56,3z0f4Cx7vad4HVaVwxcKQa,"Peer Gynt Suite No. 1, Op. 46: II. The Death Of Aase",Mythical Horizons,The City of Prague Philharmonic Orchestra,247015,2023-06-29,0.724,0.0625,0.12,0.312,11,0.13,-17.702,0,0.0419,44.109,4,0.0376,40,0
157,57,5IImA16Qaa7AD2iKOkC1hL,Gnossienne: No. 3 (Arr. for Viola and Harp),Gnossienne: No. 3 (Arr. for Viola and Harp),Erik Satie,181140,2023-05-03,0.954,0.306,0.0694,0.712,9,0.113,-19.345,0,0.0495,78.764,4,0.0358,39,0
158,58,57kvtb1ltRYbJfaE1SMqks,"Concerto No. 1 in E Major, Op. 8, RV 269, “La primavera” (Spring) : II. Largo",Vivaldi: The Four Seasons,Antonio Vivaldi,148930,2009-07-01,0.96,0.25,0.211,0.338,1,0.0966,-14.489,0,0.0399,84.775,5,0.0794,39,0
159,59,71WtOAqClBfELYTkIx7O8Q,"Symphony No. 40 in G Minor, K. 550: III. Minuet","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,280081,2009-07-16,0.984,0.457,0.173,0.913,2,0.112,-11.498,1,0.037,138.613,3,0.291,10,0
160,60,60VEeHBMs8iW3DS7L8gIlU,"Piano Concerto in A minor, Op. 16: II. Adagio",Mythical Horizons,The City of Prague Philharmonic Orchestra,433777,2023-06-29,0.97,0.0994,0.046,0.933,1,0.137,-23.653,1,0.0419,65.19,3,0.0348,39,0
161,61,3766ThQKYzY9qy1GmyxJPg,"Prélude, Fugue et Variation, Op. 18: Prélude (Arr. Bauer)",Enfleurage,Arseniy Gusev,267373,2023-04-26,0.995,0.505,0.013,0.966,11,0.076,-30.228,0,0.0427,66.385,4,0.293,39,0
162,62,29X0BQOOsWezPGChIyzhYp,"Brandenburg Concerto No.4 In G Major, BWV 1049: I. Allegro",The Glory of Bach,Johann Sebastian Bach,494430,2010-03-21,0.921,0.393,0.296,0.474,7,0.105,-11.613,1,0.0367,79.704,3,0.451,37,0
163,63,1fWW4waBEdLsJMObGKSDU5,"Concerto No. 3 in F Major, Op. 8, RV 293, “L’autunno” (Autumn): I. Allegro",Vivaldi: The Four Seasons,Antonio Vivaldi,310173,2009-07-01,0.88,0.328,0.144,0.254,5,0.145,-13.862,1,0.0377,163.079,3,0.213,38,0
164,64,6mdlBNh5wctRhW7FG02FgY,Winter Seoul (Orchestral Version),Winter Seoul,Jazzinuf,132441,2022-12-05,0.816,0.312,0.177,0.781,3,0.445,-20.709,1,0.0449,113.346,4,0.194,40,0
165,65,4BGoRNBBwsnB83cEoSXPXr,"Variaciones Sobre un Tema de F.Sor, Op. 15",An Idea,Andrés Madariaga,486024,2022-10-22,0.958,0.397,0.179,0.853,4,0.116,-17.666,0,0.0491,81.054,4,0.214,39,0
166,66,3xudzUTC95tl8H5RdJVovU,"Concerto No. 2 in G Minor, Op. 8, RV 315, “L’estate” (Summer): II. Adagio",Vivaldi: The Four Seasons,Antonio Vivaldi,138744,2009-07-01,0.925,0.146,0.0574,0.249,7,0.278,-22.374,0,0.0484,159.485,3,0.0952,38,0
167,67,7ytBifZK6AM3ePFTIMRGug,"Orchestral Suite No. 1 in C Major, BWV 1066: II. Courante",The Glory of Bach,Johann Sebastian Bach,181166,2010-03-21,0.712,0.325,0.389,0.729,9,0.0909,-10.135,0,0.0327,117.523,4,0.607,36,0
168,68,5RNSihyTmlBsFsQiI3GoNX,Cotton Carousel (Carrusel de Algodón),Cotton Carousel (Carrusel de Algodón),Julián Fueyo,110477,2023-06-14,0.907,0.202,0.0628,0.938,8,0.107,-29.51,1,0.0478,168.484,3,0.166,39,0
169,69,5y4lSt7RzBCxt5JjQUEKAp,Chôros No. 1,An Idea,Andrés Madariaga,294000,2022-10-22,0.968,0.397,0.261,0.877,4,0.157,-18.384,0,0.0472,87.723,4,0.176,39,0
170,70,1j3XHIB630VuwXfZz8CylK,"Serenade For Strings In E, Op. 22, B. 52: IV. Larghetto",Mythical Horizons,The City of Prague Philharmonic Orchestra,320152,2023-06-29,0.953,0.146,0.147,0.852,9,0.0964,-16.327,1,0.0377,88.922,4,0.0395,38,0
171,71,76RSPz8QA0dFPYpnB6TxHd,"The Magic Flute, K. 620: Overture","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,354213,2009-07-16,0.917,0.326,0.188,0.942,2,0.0858,-13.144,1,0.0347,124.108,4,0.192,8,0
172,72,0GVKXM9Jngisk1SPfgDuVA,"Holberg Suite, Op. 40: IV. Air (Andante religioso)",Mythical Horizons,The City of Prague Philharmonic Orchestra,398945,2023-06-29,0.904,0.153,0.153,0.908,7,0.116,-14.62,0,0.04,138.592,4,0.0375,38,0
173,73,5YtTRJpGhmnRaK7PxKhUSy,"Holberg Suite, Op. 40: I. Prelude",Mythical Horizons,The City of Prague Philharmonic Orchestra,161018,2023-06-29,0.807,0.257,0.406,0.905,7,0.273,-9.48,1,0.033,73.629,4,0.244,38,0
174,74,5PYsU4WP9OqecMFd2zc7xz,"Sonata K. 208, L. 238 A Major - Adagio E Cantabile","Sonata K. 208, L. 238 A Major - Adagio E Cantabile",Domenico Scarlatti,222127,2023-05-20,0.991,0.295,0.0399,0.949,9,0.0902,-27.135,1,0.0529,69.28,4,0.175,38,0
175,75,2NERuuRckm3vIwufXnu9uP,"Concerto No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): III. Allegro",Vivaldi: The Four Seasons,Antonio Vivaldi,205057,2009-07-01,0.913,0.285,0.173,0.153,5,0.292,-13.655,0,0.0416,90.185,3,0.121,38,0
176,76,5VVz34D2HYkxrIPvDSuLHL,Xerxes HWV 40: Largo,Mythical Horizons,The City of Prague Philharmonic Orchestra,172843,2023-06-29,0.929,0.124,0.189,0.951,3,0.104,-17.133,1,0.0362,82.808,4,0.0767,38,0
177,77,4h8n059aAWN6EE7AevPj59,"Prelude and Fugue in G Major, BWV 541",The Glory of Bach,Johann Sebastian Bach,472530,2010-03-21,0.141,0.124,0.193,0.0103,7,0.134,-14.574,1,0.0343,155.462,4,0.352,36,0
178,78,04ZRF4WJk4n1fcgCjezLLU,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": III. Menuetto","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,133130,2009-07-16,0.848,0.339,0.146,0.632,2,0.067,-11.845,1,0.0352,128.437,4,0.584,7,0
179,79,0jOnZhF75V68VsBObWx2XO,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Songs from the Arc of Life,Yo-Yo Ma,174266,2015-09-18,0.986,0.169,0.0161,0.86,9,0.0805,-31.034,0,0.0442,128.143,3,0.0573,71,0
180,80,2uUwMmmqlCFbiK4U1ecECr,Liebesleid (arr. for violin & harp),Rose Garden,Lily Honigberg,209751,2023-06-22,0.96,0.387,0.152,0.0106,9,0.117,-14.408,1,0.043,78.528,3,0.176,38,0
181,81,3Dgmyz32dxvtxvUTPS0CUI,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)","Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",Antonio Vivaldi,112352,2018-10-26,0.957,0.429,0.258,0.893,7,0.115,-16.967,0,0.0549,78.809,1,0.0972,68,0
182,82,0l8Q4pxXfwbcbxCnPSsCHV,"Concerto No. 2 in G Minor, Op. 8, RV 315, “L’estate” (Summer) : I. Allegro Non Molto",Vivaldi: The Four Seasons,Antonio Vivaldi,287823,2009-07-01,0.718,0.313,0.204,0.489,7,0.0764,-12.208,0,0.0377,132.607,4,0.106,38,0
183,83,5rJpmr6efcKoo8QfiaKJFB,El Noi de la Mare,An Idea,Andrés Madariaga,160083,2022-10-22,0.983,0.414,0.0793,0.887,2,0.111,-19.22,1,0.0536,206.17,1,0.205,38,0
184,84,6ZLHzvABxGp2BSWpfL0QIE,"Melodie from ""Orfeo ed Euridice"", Wq. 30",Rose Garden,Lily Honigberg,180151,2023-06-22,0.94,0.2,0.167,0.0347,2,0.117,-14.074,0,0.0365,81.458,4,0.113,37,0
185,85,4Qs9FqBjUbiqRdimNv19pK,Recuerdos de la Alhambra,An Idea,Andrés Madariaga,325271,2022-10-22,0.871,0.231,0.285,0.846,2,0.0943,-18.555,1,0.0368,79.272,3,0.283,38,0
186,86,1kQiedkXZeFmToTqxEFkjG,Viejo Zortzico,¡Viva la danza!,Duo Multicorde,344000,2021-11-01,0.988,0.342,0.0585,0.927,0,0.143,-19.535,1,0.0458,71.904,3,0.048,6,0
187,87,7ho4QKKbRdR0G8cOsPuvnw,"Symphony No. 40 in G Minor, K. 550: IV. Finale (Allegro assai)","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,406354,2009-07-16,0.96,0.393,0.341,0.93,7,0.0967,-12.625,0,0.0369,130.813,4,0.295,7,0
188,88,1UUM788GjCaxQs1xJzZ54P,"Serenade For Strings In E, Op. 22, B. 52: III. Scherzo. Vivace",Mythical Horizons,The City of Prague Philharmonic Orchestra,335851,2023-06-29,0.903,0.257,0.218,0.918,5,0.0625,-15.152,1,0.0376,132.813,4,0.111,37,0
189,89,3YI3NtVA7LlpVYaqcFTAns,Lágrima (Preludio),An Idea,Andrés Madariaga,125861,2022-10-22,0.991,0.469,0.104,0.93,4,0.104,-18.5,1,0.0909,132.585,4,0.191,39,0
190,90,4tr2fCJaNn2M6NPED1irbs,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": I. Allegro vivace","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,473552,2009-07-16,0.944,0.39,0.239,0.923,0,0.0674,-12.605,1,0.0337,80.843,4,0.29,7,0
191,91,1upQiytDIEZfl9ItruoXuC,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",Handel Sarabande,George Frideric Handel,207266,2002,0.927,0.0939,0.0336,0.83,2,0.0954,-24.041,0,0.0606,67.359,3,0.0516,66,0
192,92,3DNRdudZ2SstnDCVKFdXxG,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto","Beethoven: Piano Sonatas, Vol.3",Ludwig van Beethoven,315426,2007-09-25,0.995,0.184,0.00527,0.887,1,0.173,-37.264,0,0.0432,170.612,3,0.151,70,0
193,93,4Weo3vMehKR84QR3gEgwm8,"Symphony No. 3 in F Major, Op. 90: III. Poco allegretto",Brahms: Symphonies 1-4,Johannes Brahms,374733,2011-09-12,0.965,0.0818,0.0218,0.841,0,0.104,-28.778,0,0.0409,172.879,3,0.0616,51,0
194,94,2aKZ0gsXIAo8WkAn7w8Wp4,Faun’s Riddle (Acertijo del Fauno),Faun’s Riddle (Acertijo del Fauno),Julián Fueyo,146760,2023-06-14,0.995,0.296,0.0497,0.899,6,0.0847,-31.104,0,0.0457,104.386,4,0.0371,39,0
195,95,0tJMJJdG2Vo0aHrEFy86nw,"Sonatine, M. 40: II. Mouvement de menuet",Enfleurage,Arseniy Gusev,198299,2023-04-26,0.99,0.369,0.0346,0.948,1,0.097,-25.467,1,0.0385,50.574,4,0.0988,37,0
196,96,1TpEkBT8d8E5TJ2JZUBE2y,Introducción y Fandango (Arr. for Harp & Guitar),¡Viva la danza!,Duo Multicorde,392324,2021-11-01,0.985,0.439,0.112,0.92,2,0.0927,-19.934,1,0.0456,93.142,3,0.0725,37,0
197,97,1c3gTIqGP6gorzuf4Gxvej,"Concerto No. 3 in F Major, Op. 8, RV 293, “L’autunno” (Autumn): II. Adagio",Vivaldi: The Four Seasons,Antonio Vivaldi,128104,2009-07-01,0.254,0.261,0.134,0.0,2,0.143,-23.709,1,0.0323,69.471,4,0.0387,36,0
198,98,6N4UlgSWzvSKwL4P80nT8t,"Piano Sonata No.16 in C, K.545 ""Sonata facile"": 2. Andante","Piano Sonata No.16 in C, K.545 ""Sonata facile"": 2. Andante",Wolfgang Amadeus Mozart,249824,2023-03-28,0.991,0.473,0.0523,0.948,7,0.0678,-29.472,1,0.0465,114.736,4,0.414,38,0
199,99,77W4vehtC6dpzMSpvmViHg,Preludio No. 2,An Idea,Andrés Madariaga,126437,2022-10-22,0.982,0.449,0.0945,0.912,9,0.184,-19.43,0,0.0531,95.827,3,0.0398,37,0
200,0,39q7xibBdRboeMKUbZEB6g,"Take Me Home, Country Roads","The John Denver Collection, Vol 1: Take Me Home Country Roads",John Denver,197813,1997-06-17,0.546,0.255,0.43,1.87e-05,9,0.188,-12.564,1,0.0322,164.267,4,0.546,2,0
201,1,0AQquaENerGps8BQmbPw14,Big Iron,Gunfighter Ballads And Trail Songs,Marty Robbins,235733,1959,0.803,0.726,0.474,0.0,1,0.258,-7.834,0,0.0491,116.027,4,0.57,69,0
202,2,7jWbXvrgdbkajU8L28ahn5,Highwayman,Highwayman,The Highwaymen,182653,1985-05-01,0.48,0.67,0.351,0.0176,2,0.115,-16.842,1,0.0463,101.384,4,0.45,71,0
203,3,3I1vEQhGwRK7URrTq4BqNl,(Ghost) Riders in the Sky,Silver,Johnny Cash,224813,1979-05-01,0.355,0.572,0.668,0.0379,10,0.223,-9.382,0,0.0361,109.511,4,0.56,63,0
204,4,4zxjGksj1DYHmEUvGh8UqT,"Theme from ""The Dukes of Hazzard"" (Good Ol' Boys)",Music Man,Waylon Jennings,126786,1980-05-01,0.171,0.631,0.888,0.0433,5,0.146,-8.491,1,0.0375,147.824,4,0.925,57,0
205,5,1OmKo4t4Bh95xQI6WGiUR3,On the Road Again - Live,Greatest Hits (& Some That Will Be),Willie Nelson,153106,1981-08-21,0.55,0.714,0.724,0.101,4,0.826,-8.488,1,0.042,111.173,4,0.802,49,0
206,6,0SW6NfA6MTCC6OWNt6SAkV,Dinosaur,Habits Old And New,"Hank Williams, Jr.",199666,1980,0.244,0.614,0.381,4.12e-05,4,0.0917,-14.628,1,0.0441,145.056,4,0.504,66,0
207,7,1hh3iFX5vVsiD9LMwUlQeh,Dixieland Delight - Single Edit,The Essential Alabama,Alabama,236426,2005-05-17,0.208,0.464,0.405,1.1e-05,7,0.0611,-12.538,1,0.033,95.852,4,0.514,0,0
208,8,5fdhThPDe6jQQDqCyWrdAn,Jolene,Jolene (Expanded Edition),Dolly Parton,161533,1974,0.566,0.674,0.537,0.0,1,0.131,-10.971,0,0.0363,110.578,4,0.809,73,0
209,9,1M2a5TNHqmr2zXZZcB7xTe,Love Will Turn You Around,Love Will Turn You Around,Kenny Rogers,221193,1982-06-28,0.226,0.64,0.44,4.43e-06,4,0.122,-15.938,1,0.0295,86.952,4,0.613,52,0
210,10,0KDe0JLcjVQDH38PxMylrd,She's Got A Single Thing In Mind,House On Old Lonesome Road,Conway Twitty,225466,1989-01-01,0.267,0.71,0.531,3.78e-06,2,0.0703,-12.72,1,0.0258,106.293,4,0.517,27,0
211,11,6gRACp2CvsIhc7hyw8CecQ,The Devil Went Down to Georgia,Million Mile Reflections,The Charlie Daniels Band,215066,1979,0.131,0.517,0.535,0.0,0,0.085,-12.027,1,0.0494,135.087,4,0.933,59,0
212,12,0zvNHIL7ci0ZzIoWU6RO2u,I Love a Rainy Night,All Time Greatest Hits,Eddie Rabbitt,191066,1991,0.122,0.685,0.718,0.0,0,0.0556,-7.724,1,0.0521,131.463,4,0.958,66,0
213,13,6R6ib5FgDYlG0rPA9c5DVv,Queen Of Hearts,Juice,Juice Newton,205826,1981-01-01,0.211,0.658,0.862,5.44e-05,2,0.2,-9.963,1,0.0535,169.532,4,0.969,58,0
214,14,2DmBuFsXx1Pd5FHrMF8PD8,It Just Comes Natural,It Just Comes Natural,George Strait,176426,2006-01-01,0.358,0.405,0.775,0.0,10,0.211,-2.907,1,0.0335,200.389,4,0.422,61,0
215,15,3oW6SWwGqiZSPTiAp7ZQoH,It's A Great Day To Be Alive,Down The Road I Go,Travis Tritt,241533,2000-10-01,0.246,0.595,0.653,0.0,7,0.264,-4.935,1,0.0265,128.93,4,0.542,74,0
216,16,6f9YHW08hnl9h9zUYy52ye,Real Housewife,Real Housewife,Kailey Nicole,201647,2023-06-30,0.382,0.494,0.771,0.0,10,0.278,-4.393,1,0.0715,169.746,4,0.675,38,0
217,17,6iblnklMzUKIXAtjk5lzIy,Whiskey Lullaby (feat. Alison Krauss),Mud On The Tires,Brad Paisley,259893,2003-01-01,0.816,0.52,0.333,0.0,2,0.188,-11.508,1,0.0302,74.165,4,0.198,64,0
